,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,0,A.Marsh u2.5 BB,SBK5065,-120,1.0,A.Marsh,1.8333333333333333,0.8333333333333335,Kansas City Royals,Chicago White Sox,1,1.0,1,1.0,1,1.0,1
1,1,G.Crochet o5.5 Ks,cowhitchurch,-111,0.56,G.Crochet,1.0645045045045047,0.5045045045045047,Chicago White Sox,Kansas City Royals,0,1.0,1,1.0,1,1.0,1
2,2,G.Crochet o5.5 Ks,AnthonyDabbundo,100,1.0,G.Crochet,2.0,1.0,Chicago White Sox,Kansas City Royals,0,1.0,1,1.0,1,1.0,1
3,3,G.Crochet o5.5 Ks,PropBetGuy,-125,1.25,G.Crochet,2.25,1.0,Chicago White Sox,Kansas City Royals,0,1.0,1,1.0,1,1.0,1
5,5,M.Gore u6.5 Ks,BJCunningham,-145,1.45,M.Gore,2.45,1.0000000000000002,Washington Nationals,Philadelphia Phillies,1,1.0,1,1.0,1,1.0,1
6,6,C.Sanchez u1.5 BB,cowhitchurch,-140,0.7,C.Sanchez,1.2,0.5,Philadelphia Phillies,Washington Nationals,0,1.0,1,1.0,1,1.0,1
7,7,L.Gil u15.5 Outs,JoeDellera,-130,0.5,L.Gil,0.8846153846153846,0.3846153846153846,New York Yankees,Toronto Blue Jays,1,1.0,1,1.0,1,1.0,1
8,8,L.Gil u15.5 Outs,PropBetGuy,-140,1.4,L.Gil,2.4,1.0,New York Yankees,Toronto Blue Jays,1,1.0,1,1.0,1,1.0,1
9,9,L.Gil u15.5 Outs,SBK5065,-125,1.0,L.Gil,1.8,0.8,New York Yankees,Toronto Blue Jays,1,1.0,1,1.0,1,1.0,1
10,10,L.Gil u7.5 Ks,cowhitchurch,-130,0.65,L.Gil,1.15,0.4999999999999999,New York Yankees,Toronto Blue Jays,1,1.0,1,1.0,1,1.0,1
11,11,M.Gonzales u3.5 Ks,AnthonyDabbundo,-125,1.25,M.Gonzales,2.25,1.0,Pittsburgh Pirates,Baltimore Orioles,1,1.0,1,1.0,1,1.0,1
12,12,A.Rutschman o1.5 Total Bases,charliedisturco,105,1.0,A.Rutschman,2.05,1.0499999999999998,Baltimore Orioles,Pittsburgh Pirates,0,0.5,0,0.6,1,0.5,0
15,15,A.Abbott u6.5 Ks,PropBetGuy,-150,1.5,A.Abbott,2.5,1.0,Cincinnati Reds,New York Mets,1,1.0,1,1.0,1,1.0,1
17,17,Y.Alvarez o1.5 Total Bases,charliedisturco,-110,1.1,Y.Alvarez,2.1,1.0,Houston Astros,Texas Rangers,0,0.3333333333333333,0,0.4,0,0.3333333333333333,0
18,18,K.Tucker o1.5 Total Bases,charliedisturco,115,1.0,K.Tucker,2.15,1.15,Houston Astros,Texas Rangers,0,0.5555555555555556,1,0.6,1,0.5555555555555556,1
21,21,R.Nelson u3.5 ks,Jason Radowitz,-108,1.0,R.Nelson,1.925925925925926,0.925925925925926,Arizona Diamondbacks,Atlanta Braves,0,1.0,1,1.0,1,1.0,1
23,23,I.Paredes o0.5 HR,Jason Radowitz,450,0.1,I.Paredes,0.55,0.45,Tampa Bay Rays,Colorado Rockies,0,0.375,0,0.6,1,0.375,0
