,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,M.Margot o0.5 RBI,Thespinzone,270,0.15,M.Margot,0.555,0.405,Minnesota Twins,Detroit Tigers,0,0.125,0,0.2,0,0.125,0
9,L.Severino u17.5 Outs,PropBetGuy,-125,1.25,L.Severino,2.25,1.0,New York Mets,Kansas City Royals,1,1.0,1,1.0,1,1.0,1
10,J.Wicks o5.5 Ks,NicholaskMartin,110,0.75,J.Wicks,1.5750000000000002,0.8250000000000002,Chicago Cubs,Seattle Mariners,0,1.0,1,1.0,1,1.0,1
13,J.Wicks o5.5 Ks,GDAWG5000,130,0.5,J.Wicks,1.15,0.6499999999999999,Chicago Cubs,Seattle Mariners,0,1.0,1,1.0,1,1.0,1
14,J.Wicks o5.5 Ks,AnthonyDabbundo,125,1.0,J.Wicks,2.25,1.25,Chicago Cubs,Seattle Mariners,0,1.0,1,1.0,1,1.0,1
15,J.Wicks o5.5 Ks,cowhitchurch,130,1.0,J.Wicks,2.3,1.2999999999999998,Chicago Cubs,Seattle Mariners,0,1.0,1,1.0,1,1.0,1
16,J.Wicks o5.5 Ks,The_Oddsmaker,125,1.0,J.Wicks,2.25,1.25,Chicago Cubs,Seattle Mariners,0,1.0,1,1.0,1,1.0,1
17,E.Olivares o0.5 RBI,Thespinzone,160,0.15,E.Olivares,0.39,0.24000000000000002,Pittsburgh Pirates,Philadelphia Phillies,0,0.6666666666666666,1,0.6,1,0.6666666666666666,1
18,B.Harper o0.5 RBI,Thespinzone,125,0.15,B.Harper,0.33749999999999997,0.18749999999999997,Philadelphia Phillies,Pittsburgh Pirates,1,0.16666666666666666,0,0.0,0,0.2,0
19,B.Falter u3.5 Ks,kylemurray03,100,1.0,B.Falter,2.0,1.0,Pittsburgh Pirates,Philadelphia Phillies,0,1.0,1,1.0,1,1.0,1
21,D.Dunning o16.5 Outs,MrTuttle05,-110,1.1,D.Dunning,2.1,1.0,Texas Rangers,Houston Astros,0,1.0,1,1.0,1,1.0,1
26,Y.Yamamoto o4.5 Ks,meanstreetsftn_,-150,1.5,Y.Yamamoto,2.5,1.0,Los Angeles Dodgers,San Diego Padres,1,1.0,1,1.0,1,1.0,1
29,Y.Yamamoto o4.5 Ks,AnthonyDabbundo,-135,1.35,Y.Yamamoto,2.35,1.0,Los Angeles Dodgers,San Diego Padres,1,1.0,1,1.0,1,1.0,1
31,M.Fried u5.5 Ks,SBK5065,-125,1.0,M.Fried,1.8,0.8,Atlanta Braves,Miami Marlins,0,1.0,1,1.0,1,1.0,1
32,M.Fried u5.5 Ks,GDAWG5000,-115,0.58,M.Fried,1.0843478260869563,0.5043478260869564,Atlanta Braves,Miami Marlins,0,1.0,1,1.0,1,1.0,1
33,M.Fried u5.5 Ks,cowhitchurch,-102,1.02,M.Fried,2.02,1.0,Atlanta Braves,Miami Marlins,0,1.0,1,1.0,1,1.0,1
34,M.Fried u5.5 Ks,The_Oddsmaker,-115,1.15,M.Fried,2.1499999999999995,0.9999999999999996,Atlanta Braves,Miami Marlins,0,1.0,1,1.0,1,1.0,1
35,C.Flexen o5.5 Hits Allowed,meanstreetsftn_,105,0.95,C.Flexen,1.9474999999999998,0.9974999999999998,Chicago White Sox,Cincinnati Reds,1,1.0,1,1.0,1,1.0,1
37,Y.Diaz o0.5 Runs Scored,Thespinzone,100,0.15,Y.Diaz,0.3,0.15,Houston Astros,Texas Rangers,1,0.38461538461538464,0,0.4,0,0.4,0
38,F.Peralta o6.5 ks,Jason Radowitz,118,1.0,F.Peralta,2.1799999999999997,1.1799999999999997,Milwaukee Brewers,Baltimore Orioles,0,1.0,1,1.0,1,1.0,1
