,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
4,R.Suarez o5.5 Ks,kylemurray03,-140,1.4,R.Suarez,2.4,1.0,Philadelphia Phillies,Oakland Athletics,1,0.6111111111111112,1,0.4,0,0.5,0
7,T.Skubal u17.5 Outs,MrTuttle05,158,1.0,T.Skubal,2.58,1.58,Detroit Tigers,Los Angeles Dodgers,1,0.16666666666666666,0,0.2,0,0.2,0
10,G.Crochet u4.5 Hits Allowed,PropBetGuy,-125,1.25,G.Crochet,2.25,1.0,Chicago White Sox,Pittsburgh Pirates,1,0.5263157894736842,1,0.2,0,0.5,0
11,G.Crochet o7.5 Ks,kylemurray03,-138,1.32,G.Crochet,2.276521739130435,0.9565217391304348,Chicago White Sox,Pittsburgh Pirates,1,0.5263157894736842,1,0.6,1,0.6,1
13,S.Gray o6.5 Ks,kylemurray03,125,1.0,S.Gray,2.25,1.25,St Louis Cardinals,Chicago Cubs,1,0.4375,0,0.4,0,0.5,0
16,R.Nelson u17.5 Outs,PropBetGuy,-130,1.3,R.Nelson,2.3,0.9999999999999998,Arizona Diamondbacks,Toronto Blue Jays,1,0.5714285714285714,1,0.4,0,0.5,0
17,K.Harrison o3.5 Ks,charliedisturco,-125,0.5,K.Harrison,0.9,0.4,San Francisco Giants,Minnesota Twins,1,0.7333333333333333,1,0.6,1,0.7,1
21,N.Castellanos o1.5 hits+runs+rbi,Rotowire,100,0.75,N.Castellanos,1.5,0.75,Philadelphia Phillies,Oakland Athletics,1,0.4946236559139785,0,0.2,0,0.5,0
22,S.Steer o1.5 hits+runs+rbi,Rotowire,100,0.75,S.Steer,1.5,0.75,Cincinnati Reds,Miami Marlins,1,0.4891304347826087,0,0.4,0,0.5,0
23,T.Anderson u5.5 strikeouts,Rotowire,100,0.75,T.Anderson,1.5,0.75,Los Angeles Angels,Seattle Mariners,1,0.8333333333333334,1,0.8,1,0.9,1
24,J.Paxton u4.5 strikeouts,Rotowire,100,0.75,J.Paxton,1.5,0.75,Los Angeles Dodgers,Detroit Tigers,0,0.8125,1,0.6,1,0.8,1
26,K.Harrison o3.5 strikeouts,Rotowire,100,0.75,K.Harrison,1.5,0.75,San Francisco Giants,Minnesota Twins,1,0.7333333333333333,1,0.6,1,0.7,1
28,R.Suarez u6.5 strikeouts,Rotowire,100,0.75,R.Suarez,1.5,0.75,Philadelphia Phillies,Oakland Athletics,1,0.5555555555555556,1,0.8,1,0.7,1
29,J.Yepez o0.5 total bases,Rotowire Prizepicks,100,1.5,J.Yepez,3.0,1.5,Washington Nationals,Milwaukee Brewers,0,1.0,1,1.0,1,1.0,1
32,S.Manaea o6.5 strikeouts,Rotowire Prizepicks,100,1.5,S.Manaea,3.0,1.5,New York Mets,Colorado Rockies,1,0.17647058823529413,0,0.2,0,0.2,0
33,T.Anderson u4.5 strikeouts,Rotowire Prizepicks,100,1.5,T.Anderson,3.0,1.5,Los Angeles Angels,Seattle Mariners,1,0.6111111111111112,1,0.4,0,0.7,1
34,R.Nelson u3.5 strikeouts,Rotowire Prizepicks,100,1.5,R.Nelson,3.0,1.5,Arizona Diamondbacks,Toronto Blue Jays,1,0.6428571428571429,1,0.6,1,0.7,1
