Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
S.Murphy o1.5 Total Bases,cowhitchurch,110,0.55,1.1550000000000002,Atlanta Braves,S.Murphy,New York Mets,1.0,0.6050000000000002,Y,0.28,0.0,0.2,0.0,0.2,0.0
J.Martinez o1.5 Total Bases,cowhitchurch,-105,0.5,0.9761904761904762,Los Angeles Dodgers,J.Martinez,Cincinnati Reds,0.0,0.4761904761904761,Y,0.5777777777777777,1.0,0.8,1.0,0.9,1.0
T.Turner o1.5 Total Bases,cowhitchurch,100,0.5,1.0,Philadelphia Phillies,T.Turner,Detroit Tigers,1.0,0.5,N,0.4666666666666667,0.0,0.6,1.0,0.4,0.0
N.Lowe o1.5 Total Bases,cowhitchurch,120,0.6,1.32,Texas Rangers,N.Lowe,St. Louis Cardinals,1.0,0.7200000000000001,Y,0.5,0.0,0.6,1.0,0.5,0.0
C.Seager o1.5 total bases,Dan Servodidio,-110,1.0,1.9090909090909087,Texas Rangers,C.Seager,St. Louis Cardinals,1.0,,N,0.5862068965517241,1.0,0.8,1.0,0.7,1.0
B.Reynolds o1.5 total bases,Teddy Ricketson,-125,1.0,1.8,Pittsburgh Pirates,B.Reynolds,Oakland Athletics,1.0,,N,0.3508771929824561,0.0,0.2,0.0,0.3,0.0
N.Hoerner o0.5 Runs Scored,Thespinzone,105,0.12,0.2459999999999999,Chicago Cubs,N.Hoerner,Los Angeles Angels,0.0,0.1259999999999999,N,0.4423076923076923,0.0,0.4,0.0,0.5,0.0
A.Toro o0.5 HR,Thespinzone,600,0.08,0.56,Milwaukee Brewers,A.Toro,Baltimore Orioles,1.0,0.48,N,0.0,0.0,0.0,0.0,0.0,0.0
C.Schmidt u5.5 Ks,GreenDotDaily,100,1.0,2.0,New York Yankees,C.Schmidt,Chicago White Sox,1.0,1.0,Y,0.6153846153846154,1.0,0.6,1.0,0.5,0.0
C.Schmidt u5.5 Ks,The_Oddsmaker,-102,1.05,2.0794117647058825,New York Yankees,C.Schmidt,Chicago White Sox,1.0,1.0294117647058825,Y,0.6153846153846154,1.0,0.6,1.0,0.5,0.0
J.Paxton o5.5 Ks,OldManWhoBets,-120,0.83,1.5216666666666667,Boston Red Sox,J.Paxton,Cleveland Guardians,0.0,0.6916666666666668,Y,0.6,1.0,0.6,1.0,0.6,1.0
L.Varland o4.5 Ks,GreenDotDaily,-135,0.74,1.288148148148148,Minnesota Twins,L.Varland,Tampa Bay Rays,0.0,0.548148148148148,Y,0.75,1.0,0.6,1.0,0.75,1.0
L.Varland o4.5 Ks,The_Oddsmaker,-135,1.0,1.7407407407407407,Minnesota Twins,L.Varland,Tampa Bay Rays,0.0,0.7407407407407407,Y,0.75,1.0,0.6,1.0,0.75,1.0
S.Ohtani o0.5 RBI,Thespinzone,140,0.14,0.336,Los Angeles Angels,S.Ohtani,Chicago Cubs,1.0,0.196,Y,0.4333333333333333,0.0,0.6,1.0,0.5,0.0
