,Play,Expert,Odds,Units,Payout,Profit,Name,Team,Opponent,Hmcrt_adv
0,J.Luzardo o6.5 strikeouts,Chris Landers,+115,1,2.15,1.15,J.Luzardo,Miami Marlins,St. Louis Cardinals,0.0
1,L.Thomas o1.5 total bases,Chris Landers,+115,1,2.15,1.15,L.Thomas,Washington Nationals,Chicago Cubs,0.0
3,J.Luzardo o6.0 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909092,0.9090909090909092,J.Luzardo,Miami Marlins,St. Louis Cardinals,0.0
4,J.Martinez o0.5 RBI,Thespinzone,+132,0.1,0.23200000000000004,0.13200000000000003,J.Martinez,Los Angeles Dodgers,Baltimore Orioles,0.0
5,D.Peralta o0.5 RBI,Thespinzone,+170,0.1,0.27,0.17,D.Peralta,Los Angeles Dodgers,Baltimore Orioles,0.0
6,F.Freeman o0.5 Runs Scored,Thespinzone,-117,0.15,0.2782051282051282,0.12820512820512822,F.Freeman,Los Angeles Dodgers,Baltimore Orioles,0.0
7,J.Martinez o0.5 HR,Thespinzone,+425,0.04,0.21,0.16999999999999998,J.Martinez,Los Angeles Dodgers,Baltimore Orioles,0.0
8,M.Betts o1.5 Total Bases,charliedisturco,-115,0.58,1.0843478260869563,0.5043478260869564,M.Betts,Los Angeles Dodgers,Baltimore Orioles,0.0
9,M.Betts o0.5 HR,charliedisturco,+370,0.1,0.47000000000000003,0.37,M.Betts,Los Angeles Dodgers,Baltimore Orioles,0.0
10,J.Votto o0.5 HR,Thespinzone,+450,0.04,0.22,0.18,J.Votto,Cincinnati Reds,San Francisco Giants,1.0
11,L.Matos o0.5 Runs Scored,Thespinzone,+120,0.1,0.22000000000000003,0.12000000000000002,L.Matos,San Francisco Giants,Cincinnati Reds,0.0
12,P.Bailey o0.5 RBI,Thespinzone,+155,0.1,0.255,0.155,P.Bailey,San Francisco Giants,Cincinnati Reds,0.0
13,L.Webb o5.5 Ks,cowhitchurch,-142,0.71,1.21,0.5,L.Webb,San Francisco Giants,Cincinnati Reds,0.0
14,S.McClanahan u5.5 Ks,Zerillo,-110,0.28,0.5345454545454547,0.25454545454545463,S.McClanahan,Tampa Bay Rays,Texas Rangers,0.0
15,S.McClanahan u5.5 Ks,jimsannes,-112,1.0,1.8928571428571428,0.8928571428571428,S.McClanahan,Tampa Bay Rays,Texas Rangers,0.0
16,L.Gilbert u7.5 Ks,The_Oddsmaker,-135,1.35,2.35,1.0,L.Gilbert,Seattle Mariners,Minnesota Twins,1.0
17,L.Gilbert u7.5 Ks,cowhitchurch,-135,1.35,2.35,1.0,L.Gilbert,Seattle Mariners,Minnesota Twins,1.0
18,L.Gilbert u7.5 Ks,SBK5065,-130,0.65,1.15,0.4999999999999999,L.Gilbert,Seattle Mariners,Minnesota Twins,1.0
19,S.Gray u5.5 Ks,jimsannes,+108,1.0,2.08,1.08,S.Gray,Minnesota Twins,Seattle Mariners,0.0
22,L.Thomas o0.5 Runs Scored,Thespinzone,-105,0.15,0.2928571428571428,0.14285714285714282,L.Thomas,Washington Nationals,Chicago Cubs,0.0
23,D.Smyly u4.5 Ks,The_Oddsmaker,-142,1.42,2.42,1.0,D.Smyly,Chicago Cubs,Washington Nationals,1.0
24,L.Thomas o0.5 HR,charliedisturco,+475,0.1,0.5750000000000001,0.4750000000000001,L.Thomas,Washington Nationals,Chicago Cubs,0.0
25,L.Thomas o1.5 Total Bases,charliedisturco,+128,0.5,1.1400000000000001,0.6400000000000001,L.Thomas,Washington Nationals,Chicago Cubs,0.0
