Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
K.Gibson o5.5 Hits Allowed,PropBetGuy,-125,1.25,2.25,Baltimore Orioles,K.Gibson,Houston Astros,0.0,1.0,N,0.5666666666666667,1.0,0.6,1.0,0.5,0.0
L.Castillo o7.5 ks,Chris Landers,-105,1.0,1.9523809523809523,Seattle Mariners,L.Castillo,Oakland Athletics,0.0,0.9523809523809524,Y,0.4,0.0,0.6,1.0,0.5,0.0
C.Sanchez o3.5 Ks,JoeDellera,-110,0.6,1.1454545454545455,Philadelphia Phillies,C.Sanchez,Atlanta Braves,0.0,0.5454545454545455,N,0.75,1.0,0.8,1.0,0.7,1.0
C.Sanchez o3.5 Ks,GarageGuyChase,-110,1.5,2.863636363636364,Philadelphia Phillies,C.Sanchez,Atlanta Braves,0.0,1.3636363636363638,N,0.75,1.0,0.8,1.0,0.7,1.0
D.Fletcher o0.5 RBI,Thespinzone,375,0.15,0.7125,Los Angeles Angels,D.Fletcher,Tampa Bay Rays,0.0,0.5625,N,0.2608695652173913,0.0,0.6,1.0,0.3,0.0
R.Lewis o0.5 RBI,Thespinzone,195,0.25,0.7375,Minnesota Twins,R.Lewis,Cincinnati Reds,0.0,0.4875,N,0.484375,0.0,0.6,1.0,0.5,0.0
R.Lewis o0.5 RBI,Bettingyoda,130,1.0,2.3,Minnesota Twins,R.Lewis,Cincinnati Reds,0.0,1.2999999999999998,N,0.484375,0.0,0.6,1.0,0.5,0.0
S.Steer o0.5 RBI,Bettingyoda,170,1.0,2.7,Cincinnati Reds,S.Steer,Minnesota Twins,1.0,1.7000000000000002,N,0.3733333333333333,0.0,0.4,0.0,0.4,0.0
J.Soler o0.5 RBI,Thespinzone,143,0.15,0.3644999999999999,Miami Marlins,J.Soler,New York Mets,1.0,0.2144999999999999,N,0.3712121212121212,0.0,0.2,0.0,0.4,0.0
A.Judge o0.5 RBI,Thespinzone,140,0.15,0.36,New York Yankees,A.Judge,Toronto Blue Jays,1.0,0.21,N,0.3469387755102041,0.0,0.2,0.0,0.2,0.0
