,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,J.Berrios u5.5 Ks,SBK5065,-144,1.0,J.Berrios,1.6944444444444444,0.6944444444444444,Toronto Blue Jays,Houston Astros,1.0,0.5882352941176471,1,0.8,1,0.7,1
1,J.Berrios u18.5 Outs,SBK5065,-128,0.64,J.Berrios,1.1400000000000001,0.5000000000000001,Toronto Blue Jays,Houston Astros,1.0,0.5882352941176471,1,0.8,1,0.6,1
2,J.Berrios u4.5 Ks,MrTuttle05,101,1.0,J.Berrios,2.01,1.0099999999999998,Toronto Blue Jays,Houston Astros,1.0,0.47058823529411764,0,0.8,1,0.5,0
3,L.Gil o6.5 Ks,gneiffer07,-110,1.1,L.Gil,2.1,1.0,New York Yankees,Cincinnati Reds,1.0,0.3125,0,0.0,0,0.3,0
4,B.Singer o4.5 Ks,kylemurray03,-130,1.3,B.Singer,2.3,0.9999999999999998,Kansas City Royals,Tampa Bay Rays,1.0,0.5625,1,0.4,0,0.5,0
5,B.Singer u17.5 Outs,MrTuttle05,-115,1.15,B.Singer,2.1499999999999995,0.9999999999999996,Kansas City Royals,Tampa Bay Rays,1.0,0.5625,1,0.6,1,0.6,1
6,R.Nelson u3.5 Ks,kylemurray03,-122,1.22,R.Nelson,2.22,1.0000000000000002,Arizona Diamondbacks,Los Angeles Dodgers,0.0,0.6923076923076923,1,0.8,1,0.8,1
7,B.Miller o4.5 Ks,MrTuttle05,-126,1.26,B.Miller,2.26,0.9999999999999998,Seattle Mariners,Baltimore Orioles,1.0,0.625,1,0.6,1,0.5,0
8,C.Carrasco u4.5 Ks,The_Oddsmaker,-112,1.12,C.Carrasco,2.12,1.0,Cleveland Guardians,Chicago White Sox,1.0,0.6428571428571429,1,0.6,1,0.7,1
9,S.Manaea u4.5 Ks,kylemurray03,-135,1.35,S.Manaea,2.35,1.0,New York Mets,Washington Nationals,0.0,0.4666666666666667,0,0.4,0,0.5,0
10,H.Birdsong o4.5 Ks,The_Oddsmaker,100,1.0,H.Birdsong,2.0,1.0,San Francisco Giants,Atlanta Braves,0.0,1.0,1,1.0,1,1.0,1
11,R.Lopez o5.5 Ks,kylemurray03,-108,1.08,R.Lopez,2.08,1.0,Atlanta Braves,San Francisco Giants,1.0,0.5714285714285714,1,0.8,1,0.5,0
12,T.Skubal o5.5 Ks,gneiffer07,-155,1.55,T.Skubal,2.55,0.9999999999999998,Detroit Tigers,Minnesota Twins,0.0,0.875,1,0.8,1,0.9,1
13,G.Kirby u6.5 Ks,PropBetGuy,-145,1.45,G.Kirby,2.45,1.0000000000000002,Seattle Mariners,Baltimore Orioles,1.0,0.6470588235294118,1,0.6,1,0.7,1
14,J.Soriano o5.5 Ks,The_Oddsmaker,140,1.0,J.Soriano,2.4,1.4,Los Angeles Angels,Oakland Athletics,0.0,0.5,0,0.2,0,0.4,0
15,J.Soriano o5.5 Ks,MrTuttle05,110,1.0,J.Soriano,2.1,1.1,Los Angeles Angels,Oakland Athletics,0.0,0.5,0,0.2,0,0.4,0
16,S.Horwitz o0.5 HR,Jason Radowitz,750,0.1,S.Horwitz,0.8500000000000001,0.7500000000000001,Toronto Blue Jays,Houston Astros,1.0,0.05263157894736842,0,0.0,0,0.1,0
17,H.Goodman o0.5 HR,Jason Radowitz,340,0.1,H.Goodman,0.44000000000000006,0.3400000000000001,Colorado Rockies,Milwaukee Brewers,1.0,0.18181818181818182,0,0.2,0,0.3,0
18,T.Hernandez o0.5 HR,Jason Radowitz,340,0.1,T.Hernandez,0.44000000000000006,0.3400000000000001,Los Angeles Dodgers,Arizona Diamondbacks,1.0,0.19753086419753085,0,0.0,0,0.1,0
19,C.Carrasco u17.5 outs,Rotowire,100,0.75,C.Carrasco,1.5,0.75,Cleveland Guardians,Chicago White Sox,1.0,0.7857142857142857,1,0.8,1,0.7,1
20,X.Edwards o0.5 hits+runs+rbi,Rotowire,100,0.75,X.Edwards,1.5,0.75,Miami Marlins,Boston Red Sox,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
21,G.Rodriguez u7.5 strikeouts,Rotowire,100,0.75,G.Rodriguez,1.5,0.75,Baltimore Orioles,Seattle Mariners,0.0,0.7857142857142857,1,0.8,1,0.8,1
22,H.Birdsong o4.5 strikeouts,Rotowire,100,0.75,H.Birdsong,1.5,0.75,San Francisco Giants,Atlanta Braves,0.0,1.0,1,1.0,1,1.0,1
23,D.Herz o4.5 strikeouts,Rotowire,100,0.75,D.Herz,1.5,0.75,Washington Nationals,New York Mets,1.0,0.6,1,0.6,1,0.6,1
24,G.Kirby o5.5 strikeouts,Rotowire,100,0.75,G.Kirby,1.5,0.75,Seattle Mariners,Baltimore Orioles,1.0,0.5294117647058824,1,0.6,1,0.5,0
