,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,T.Myers o3.5 Ks,cowhitchurch,-130,0.65,T.Myers,1.15,0.4999999999999999,Milwaukee Brewers,St Louis Cardinals,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
1,Y.Alvarez o1.5 Hits + Runs + RBIs,charliedisturco,-120,0.5,Y.Alvarez,0.9166666666666667,0.41666666666666674,Houston Astros,New York Yankees,0,0.3333333333333333,0,0.4,0,0.3,0
2,Y.Alvarez o0.5 HR,charliedisturco,430,0.1,Y.Alvarez,0.53,0.43000000000000005,Houston Astros,New York Yankees,0,0.1388888888888889,0,0.0,0,0.1,0
3,R.Detmers u17.5 Outs,cowhitchurch,112,0.5,R.Detmers,1.06,0.56,Los Angeles Angels,Kansas City Royals,1,0.5714285714285714,1,0.6,1,0.5714285714285714,1
4,R.Detmers u5.5 Ks,PropBetGuy,-112,1.12,R.Detmers,2.12,1.0,Los Angeles Angels,Kansas City Royals,1,0.42857142857142855,0,0.6,1,0.42857142857142855,0
5,K.Winn u4.5 Ks,cowhitchurch,100,0.5,K.Winn,1.0,0.5,San Francisco Giants,Colorado Rockies,0,0.42857142857142855,0,0.4,0,0.42857142857142855,0
6,R.Jeffers o0.5 RBI,Thespinzone,220,0.25,R.Jeffers,0.8,0.55,Minnesota Twins,Seattle Mariners,1,0.46875,0,0.8,1,0.7,1
7,L.Gilbert o6.5 Ks,PropBetGuy,112,1.0,L.Gilbert,2.12,1.12,Seattle Mariners,Minnesota Twins,0,0.5714285714285714,1,0.4,0,0.5714285714285714,1
8,M.Stroman u4.5 ks,Jason Radowitz,-144,1.0,M.Stroman,1.6944444444444444,0.6944444444444444,New York Yankees,Houston Astros,1,0.5714285714285714,1,0.6,1,0.5714285714285714,1
9,T.Myers u3.5 ks,Jason Radowitz,112,1.0,T.Myers,2.12,1.12,Milwaukee Brewers,St Louis Cardinals,1,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0
10,R.Detmers o5.5 ks,Jason Radowitz,106,1.0,R.Detmers,2.06,1.06,Los Angeles Angels,Kansas City Royals,1,0.5714285714285714,1,0.4,0,0.5714285714285714,1
11,J.Soto o0.5 HR,Jason Radowitz,420,0.1,J.Soto,0.52,0.42000000000000004,New York Yankees,Houston Astros,1,0.23684210526315788,0,0.2,0,0.2,0
12,N.Arenado o0.5 HR,Jason Radowitz,440,0.1,N.Arenado,0.54,0.44000000000000006,St Louis Cardinals,Milwaukee Brewers,0,0.05555555555555555,0,0.2,0,0.1,0
13,P.Lopez u8.5 strikeouts,Teddy Ricketson,-170,1.0,P.Lopez,1.5882352941176472,0.5882352941176472,Minnesota Twins,Seattle Mariners,1,1.0,1,1.0,1,1.0,1
14,J.Altuve o0.5 hits,Teddy Ricketson,-275,1.0,J.Altuve,1.3636363636363638,0.36363636363636376,Houston Astros,New York Yankees,0,0.8055555555555556,1,0.6,1,0.7,1
15,O.Dunn u1.5 total bases,Rotowire,100,0.75,O.Dunn,1.5,0.75,Milwaukee Brewers,St Louis Cardinals,1,0.8333333333333334,1,0.8,1,0.8,1
16,V.Pasquantino o0.5 total bases,Rotowire,100,0.75,V.Pasquantino,1.5,0.75,Kansas City Royals,Los Angeles Angels,0,0.6111111111111112,1,0.8,1,0.7,1
